series,network,Type,# Eps,Air Day,National Time,daypart,Run_time (min),Unique HHs,Total Hrs Viewed,Avg % Viewed,AirDay_Num,APV_linear,index_linear,APV_logarithm,Index_Logarith,APV_Daypart,Index_Daypart,APV_network,Index_network,Engagement index
series1127,network13,Broadcast,4,T,0.833333333,prime,120,2683829,1935460.838,33.1,1,32.296,1.024894724,30.42118034,1.088057716,45,0.735555556,50.73,0.652473881,0.825362384
series77,network34,Cable,20,MTWRF,0.583333333,daytime,60,2667940,1372820,49,5,50.152,0.977029829,45.55951476,1.075516284,48.112,1.018456934,47.04,1.041666667,1.045213295
series1137,network13,Broadcast,4,U,0.875,prime,120,2652154,1956093.152,33.31,1,32.296,1.031397077,30.42118034,1.094960801,45,0.740222222,50.73,0.656613444,0.830598822
series527,network34,Cable,20,MTWRF,0.5,daytime,60,2643846,1359360,49,5,50.152,0.977029829,45.55951476,1.075516284,48.112,1.018456934,47.04,1.041666667,1.045213295
series805,network32,Cable,19,MTWRU,0.833333333,prime,30,2642680,855898.1125,62.31,5,59.08,1.054671632,60.69784918,1.026560263,45,1.384666667,64.58,0.964849799,1.125358909
series838,network4,Broadcast,4,T,0.875,prime,60,2636448,1534543.351,53.57,1,50.152,1.068152815,45.55951476,1.175824639,45,1.190444444,50.69,1.05681594,1.141028341
series572,network6,Cable,23,MTWRFSU,0.916666667,prime,30,2611793,717634.3322,53.48,7,59.08,0.90521327,60.69784918,0.881085586,45,1.188444444,60.5,0.883966942,0.984498991
series1088,network34,Cable,20,MTWRF,0.625,daytime,60,2597237,1283380,48,5,50.152,0.957090445,45.55951476,1.053566972,48.112,0.997672098,47.04,1.020408163,1.023882411
series587,network32,Cable,15,MTWRF,0.6875,earlyfringe,30,2593952,797772.5094,59.35,5,59.08,1.004570074,60.69784918,0.97779412,46.72,1.270333904,64.58,0.919015175,1.0557144
series484,network32,Cable,23,MTWRFSU,0.916666667,prime,30,2570855,834920.0089,62.54,7,59.08,1.058564658,60.69784918,1.030349524,45,1.389777778,64.58,0.968411273,1.129512858
series832,network13,Broadcast,7,SU,0.770833333,earlyfringe,30,2502580,830570.7192,63.56,2,59.08,1.075829384,60.69784918,1.047154073,46.72,1.360445205,50.73,1.25290755,1.220168943
series1263,network36,Cable,20,MTWRF,0.708333333,earlyfringe,120,2502080,1303261.337,25.27,5,32.296,0.782449839,30.42118034,0.830671253,46.72,0.540881849,38.97,0.648447524,0.673333542
series1212,network4,Broadcast,4,R,0.916666667,prime,60,2439287,1449541.642,54.77,1,50.152,1.092080077,45.55951476,1.202163813,45,1.217111111,50.69,1.080489248,1.166588058
series484,network32,Cable,23,MTWRFSU,0.9375,prime,30,2409550,827924.0811,66.26,7,59.08,1.121530129,60.69784918,1.091636704,45,1.472444444,64.58,1.026014246,1.196698465
series510,network5,Broadcast,8,SU,0.333333333,earlymorning,60,2395815,1104833.574,43.56,2,50.152,0.868559579,45.55951476,0.956112027,42.33,1.029057406,47.37,0.919569348,0.96824626
series1222,network4,Broadcast,20,MTWRF,0.666666667,earlyfringe,60,2378527,1091271.61,43.73,5,50.152,0.871949274,45.55951476,0.95984341,46.72,0.936001712,50.69,0.862694812,0.919513311
series306,network4,Broadcast,4,R,0.875,prime,60,2365291,1300756.77,51.17,1,50.152,1.020298293,45.55951476,1.12314629,45,1.137111111,50.69,1.009469323,1.089908908
series85,network36,Cable,20,MTWRF,0.25,earlymorning,180,2331781,1156969.45,15.93,5,14.44,1.103185596,21.56582238,0.738668794,42.33,0.376328845,38.97,0.408775982,0.50792454
series57,network5,Broadcast,8,SU,0.770833333,earlyfringe,30,2331729,695403.0969,57.15,2,59.08,0.967332431,60.69784918,0.941549013,46.72,1.223244863,47.37,1.206459785,1.12375122
series1062,network11,Cable,15,MTRFS,0.958333333,latefringe,60,2329494,713947.0956,29.45,5,50.152,0.587214867,45.55951476,0.646407236,51.59,0.570847063,37.35,0.788487282,0.668580527
series1059,network32,Cable,15,MTWRF,0.333333333,earlymorning,30,2329039,806514.2086,66.67,5,59.08,1.128469871,60.69784918,1.098391473,42.33,1.575005906,64.58,1.032362961,1.235253447
series301,network4,Broadcast,5,WS,0.875,prime,60,2327701,1314377.141,52.41,2,50.152,1.04502313,45.55951476,1.150363437,45,1.164666667,50.69,1.033931742,1.116320615
series177,network32,Cable,15,MTWRFSU,0.666666667,earlyfringe,30,2325807,740985.9044,61.49,7,59.08,1.040792146,60.69784918,1.013050723,46.72,1.316138699,64.58,0.952152369,1.093780597
series573,network6,Cable,22,MTWRFU,0.9375,prime,30,2302157,678884.6133,57.36,6,59.08,0.970886933,60.69784918,0.945008773,45,1.274666667,60.5,0.948099174,1.055924871
series837,network22,Cable,17,MWRFSU,0.75,earlyfringe,60,2299132,1106728.454,46.32,6,50.152,0.923592279,45.55951476,1.016692128,46.72,0.991438356,42.1,1.10023753,1.036122671
series525,network34,Cable,20,MTWRF,0,latefringe,60,2298350,1158174.951,48.4,5,50.152,0.965066199,45.55951476,1.062346696,51.59,0.938166311,47.04,1.028911565,1.009808191
series671,network13,Broadcast,19,MTWRF,0.066666667,latefringe,29,2290348,962701.0356,85.02,5,59.3776,1.431853089,61.43825907,1.383828274,51.59,1.647993797,50.73,1.675931402,1.569251158
series1393,network4,Broadcast,23,MTWRFS,0.770833333,earlyfringe,30,2277405,796005.8603,66.66,6,59.08,1.128300609,60.69784918,1.098226723,46.72,1.426797945,50.69,1.315052279,1.280025649
series1126,network4,Broadcast,5,MR,0.833333333,prime,30.6,2268902,735389.8228,60.53,2,58.90144,1.0276489,60.2653598,1.004391249,45,1.345111111,50.69,1.194121128,1.181207829
series805,network32,Cable,19,MTWRU,0.854166667,prime,30,2250877,768063.3544,65.68,5,59.08,1.111712932,60.69784918,1.082081176,45,1.459555556,64.58,1.017033137,1.186223289
